28271294	3.1447977	101.7086145	13 Jalan Alor, 50200 Kuala Lumpur, Malaysia
28287704	3.0999862	101.739196	20 Jalan Bukit Bintang, 50200 Kuala Lumpur, Malaysia
28287705	3.099823	101.7393766	58 Jalan 5/101C, 56100 Cheras (Kuala Lumpur), Malaysia
28287706	3.0992445	101.7389923	33 Jalan 3/101C, 56100 Cheras (Kuala Lumpur), Malaysia
28287708	3.0987496	101.7391866	5 Jalan 4/101C, 56100 Cheras (Kuala Lumpur), Malaysia
28287712	3.0998008	101.7397057	34 Jalan 1/101C, 56100 Cheras (Kuala Lumpur), Malaysia
28287713	3.1004214	101.7404349	Jalan 2/101C, 56100 Cheras (Kuala Lumpur), Malaysia
28287714	3.0999467	101.7401614	26 Jalan 5/101C, 56100 Cheras (Kuala Lumpur), Malaysia
28287719	3.1011171	101.7400954	8 Jalan 5/101C, 56100 Cheras (Kuala Lumpur), Malaysia
28287720	3.1000414	101.7392586	56100 Cheras (Kuala Lumpur), Malaysia
28287733	3.0996838	101.7401458	36 Jalan 5/101C, 56100 Cheras (Kuala Lumpur), Malaysia
29445801	3.1344089	101.7187525	Jalan 1/101, 56100 Cheras (Kuala Lumpur), Malaysia
29445807	3.1349554	101.718024	55100 Kuala Lumpur, Malaysia
30158553	3.1775422	101.7091272	SMART, 55100 Kuala Lumpur, Malaysia
32757783	3.0845644	101.6321344	53200 Kuala Lumpur, Malaysia
32757909	3.0844081	101.6217274	46050 Petaling Jaya, Malaysia
39899412	3.1365653	101.666657	46150 Petaling Jaya, Malaysia
39906122	3.147034	101.7150959	160 Jalan Ara, 59100 Kuala Lumpur, Malaysia
39907518	3.1412302	101.7027137	162 Jalan Imbi, 55100 Kuala Lumpur, Malaysia
39921810	3.2135806	101.6378402	50150 Kuala Lumpur, Malaysia
42756504	3.1043179	101.6380746	52100 Kuala Lumpur, Malaysia
43191005	3.0758637	101.7100444	46100 Petaling Jaya, Malaysia
43191230	3.0460933	101.6870879	57000 Kuala Lumpur, Malaysia
48131765	3.1555989	101.7056612	57000 Kuala Lumpur, Malaysia
50882141	3.1538521	101.7150803	50250 Kuala Lumpur, Malaysia
50882142	3.1583519	101.7185787	50450 Kuala Lumpur, Malaysia
50882143	3.1603606	101.714495	50450 Kuala Lumpur, Malaysia
77912341	3.1057462	101.6352304	50450 Kuala Lumpur, Malaysia
84334429	3.104797	101.6357488	46100 Petaling Jaya, Malaysia
